date,key_rate,usd_rub,eur_rub,cny_rub,inflation,oil_price,key_rate_lag1,usd_rub_lag1,oil_price_lag1,key_rate_lag7,usd_rub_lag7,oil_price_lag7,key_rate_lag30,usd_rub_lag30,oil_price_lag30,usd_rub_change_1d,key_rate_change_1d,oil_price_change_1d,usd_rub_change_7d,key_rate_change_7d,oil_price_change_7d,usd_rub_change_30d,key_rate_change_30d,oil_price_change_30d,usd_rub_ma30,oil_price_ma30,rate_spread,oil_spread
2025-11-16,18.0,89.49578348973442,97.67906272140898,12.438150868745058,9.0,82.98313395893771,18.0,90.1732635091565,85.693054036626,18.0,90.19584900800524,85.78339603202095,18.0,90.46948473435239,86.87793893740958,-0.7513091941640626,0.0,-3.162356748926276,-0.7761615705936586,0.0,-3.2643404232189144,-1.076275881836919,0.0,-4.48307709196214,89.89166136077567,84.56664544310271,,-1.583511484165001
2025-11-17,18.0,89.23512552249795,98.29329116952893,12.563056562530665,9.0,81.94050208999181,18.0,89.49578348973442,82.98313395893771,18.0,89.95539835115417,84.82159340461666,18.0,89.96806108358433,84.87224433433731,-0.29125167362367144,0.0,-1.2564382895707826,-0.8006999489286071,0.0,-3.3966484228626137,-0.8146619503175079,0.0,-3.4543003632571345,89.86723017540614,84.46892070162453,,-2.5284186116327163
2025-11-18,18.0,90.76869836534215,100.42031188388155,12.792145100852112,9.0,88.07479346136859,18.0,89.23512552249795,81.94050208999181,18.0,90.80514649024144,88.22058596096574,18.0,89.37298867378574,82.49195469514297,1.7185753187040076,0.0,7.48627505923718,-0.04013883167206522,0.0,-0.16525904697760607,1.561668365652169,0.0,6.7677372743288,89.91375383179134,84.65501532716539,,3.4197781342031988
2025-11-19,18.0,90.7070551953034,98.99058985596777,12.759365874297773,9.0,87.82822078121356,18.0,90.76869836534215,88.07479346136859,18.0,89.53021741637302,83.12086966549208,18.0,89.50053181187721,83.00212724750882,-0.0679123653295477,0.0,-0.2799582837093806,1.3144587524648976,0.0,5.6632601832314,1.3480628092380487,0.0,5.8144215018893775,89.95397127790555,84.81588511162221,,3.0123356695913515
2025-11-20,18.0,88.75627162064694,97.83574365113023,12.577409836322953,9.0,80.02508648258774,18.0,90.7070551953034,87.82822078121356,18.0,89.09585233575024,81.38340934300098,18.0,90.1363167571597,85.54526702863883,-2.150641502423578,0.0,-8.884541015653713,-0.3811408794021198,0.0,-1.669041480786837,-1.5310644878365753,0.0,-6.452935080795353,89.90796977335512,84.63187909342051,,-4.60679261083277
2025-11-21,18.0,89.77088848537176,99.03847710388978,12.513747064350888,9.0,84.083553941487,18.0,88.75627162064694,80.02508648258774,18.0,90.30903424696503,86.23613698786008,18.0,90.17111278971217,85.68445115884869,1.143149488141404,0.0,5.071493999300225,-0.5958936069691778,0.0,-2.4961496671356165,-0.4438498006271385,0.0,-1.8683637412741594,89.89462896321045,84.57851585284178,,-0.4949619113547783
2025-11-22,18.0,90.83209602739196,98.885725388285,12.883920520441988,9.0,88.32838410956779,18.0,89.77088848537176,84.083553941487,18.0,90.1732635091565,85.693054036626,18.0,89.45066031328281,82.80264125313123,1.1821288169528543,0.0,5.048347707846346,0.7306295598013435,0.0,3.0753135158602563,1.5443549653752608,0.0,6.6733896078799315,89.9406768203474,84.76270728138965,,3.565676828178141
2025-11-23,18.0,89.76196872111106,99.13741626217579,12.476583509100134,9.0,84.04787488444427,18.0,90.83209602739196,88.32838410956779,18.0,89.49578348973442,82.98313395893771,18.0,90.02228480544464,85.08913922177854,-1.1781378533400555,0.0,-4.846131023764366,0.2974276787097718,0.0,1.2830811210786663,-0.28916849299723824,0.0,-1.2237335420920092,89.9319996175363,84.72799847014518,,-0.6801235857009118
2025-11-24,18.0,89.75469388298667,99.16846621120644,12.464388587281286,9.0,84.0187755319467,18.0,89.76196872111106,84.04787488444427,18.0,89.23512552249795,81.94050208999181,18.0,90.31561217848589,86.26244871394357,-0.008104588422064296,0.0,-0.03462235367351907,0.5822464611849876,0.0,2.536320121241653,-0.6210645999837894,0.0,-2.600984803291584,89.91330234101966,84.65320936407862,,-0.6344338321319185
2025-11-25,18.0,89.85862033618531,98.68858958317584,12.40421095885102,9.0,84.43448134474126,18.0,89.75469388298667,84.0187755319467,18.0,90.76869836534215,88.07479346136859,18.0,89.42438667124642,82.69754668498571,0.1157894352958655,0.0,0.49477728062876647,-1.0026342181241765,0.0,-4.133205396869933,0.48558752383203174,0.0,2.100346055454261,89.92777679651762,84.71110718607048,,-0.27662584132922063
2025-11-26,18.0,89.43955151311592,99.00967984557651,12.476957680453546,9.0,82.75820605246368,18.0,89.85862033618531,84.43448134474126,18.0,90.7070551953034,87.82822078121356,18.0,90.55249860090221,87.20999440360883,-0.4663646309074676,0.0,-1.985297079558579,-1.397359532241882,0.0,-5.772648795174451,-1.2290628143696636,0.0,-5.104676799475794,89.89067856025807,84.56271424103231,,-1.804508188568633
2025-11-27,18.0,89.14761212788598,98.63060112783701,12.430293464221092,9.0,81.59044851154391,18.0,89.43955151311592,82.75820605246368,18.0,88.75627162064694,80.02508648258774,18.0,89.81123442572009,84.24493770288035,-0.3264097150432632,0.0,-1.4110474315737087,0.44091589258239416,0.0,1.956089143742168,-0.738907890619156,0.0,-3.1509183384981987,89.86855781699693,84.47423126798776,,-2.88378275644385
2025-11-28,18.0,90.52627365536738,99.63045998376273,12.7262720397769,9.0,87.1050946214695,18.0,89.14761212788598,81.59044851154391,18.0,89.77088848537176,84.083553941487,18.0,90.62880655628832,87.5152262251533,1.5464929397140281,0.0,6.758935893268614,0.8414589436961162,0.0,3.593497822517322,-0.11313500068795834,0.0,-0.4686402828104841,89.86514005363291,84.46056021453164,,2.644534406937865
2025-11-29,18.0,89.07853154687616,97.76066200640133,12.495383510724709,9.0,81.31412618750466,18.0,90.52627365536738,87.1050946214695,18.0,90.83209602739196,88.32838410956779,18.0,89.73327377711205,83.9330951084482,-1.5992507479129836,0.0,-6.6482545701035285,-1.9305560008072153,0.0,-7.941114278013095,-0.729653786913198,0.0,-3.120305426077319,89.84331531262505,84.37326125050018,,-3.059135062995523
2025-11-30,18.0,90.12363572605437,98.64958535236835,12.4980116645457,9.0,85.49454290421751,18.0,89.07853154687616,81.31412618750466,18.0,89.76196872111106,84.04787488444427,18.0,89.48668725855791,82.94674903423164,1.1732391194933856,0.0,5.1410707004009515,0.4029178616469675,0.0,1.7212428294733684,0.7117801396045786,0.0,3.0716018405186674,89.86454692820826,84.45818771283304,,1.036355191384473
2025-12-01,18.0,90.44328974637882,99.46883696633363,12.622787940650454,9.0,86.7731589855153,18.0,90.12363572605437,85.49454290421751,18.0,89.75469388298667,84.0187755319467,18.0,89.77093150507913,84.08372602031656,0.35468389368589204,0.0,1.4955528597073942,0.7671976067233688,0.0,3.2782951621584733,0.748970997657139,0.0,3.1985178256121793,89.88695886958492,84.54783547833966,,2.2253235071756308
2025-12-02,18.0,89.27438685054942,98.48670499545646,12.46126795696815,9.0,82.09754740219768,18.0,90.44328974637882,86.7731589855153,18.0,89.85862033618531,84.43448134474126,18.0,89.95242593846135,84.80970375384535,-1.2924152793504562,0.0,-5.388315509059782,-0.6501696592381645,0.0,-2.767748324291841,-0.7537752104382234,0.0,-3.197931641784213,89.86435756665452,84.45743026661808,,-2.359882864420399
2025-12-03,18.0,89.53786579870247,98.3295639480524,12.357702987122158,9.0,83.15146319480985,18.0,89.27438685054942,82.09754740219768,18.0,89.43955151311592,82.75820605246368,18.0,89.80576004661425,84.22304018645704,0.29513386476025527,0.0,1.283736026179949,0.1099226057412972,0.0,0.4751880944553921,-0.29830408180135937,0.0,-1.27230860970452,89.8554277583908,84.42171103356317,,-1.2702478387533205
2025-12-04,18.0,90.6065895941958,98.56849805098436,12.586827870486077,9.0,87.42635837678318,18.0,89.53786579870247,83.15146319480985,18.0,89.14761212788598,81.59044851154391,18.0,89.89199928921344,84.56799715685378,1.1935998093767441,0.0,5.141094356882192,1.6365861423375483,0.0,7.152687565399973,0.7949431658353268,0.0,3.379956148929275,89.87924743522353,84.51698974089415,,2.909368635889038
2025-12-05,18.0,90.26644586011352,99.92744739341316,12.560221057354486,9.0,86.06578344045408,18.0,90.6065895941958,87.42635837678318,18.0,90.52627365536738,87.1050946214695,18.0,90.1669825748381,85.66793029935238,-0.37540728064668905,0.0,-1.5562525553968531,-0.28701920974126827,0.0,-1.1931692233754343,0.11031009626263355,0.0,0.46441315870651145,89.88256287806604,84.5302515122642,,1.535531928189883
2025-12-06,18.0,89.69135714656056,98.75560447213907,12.700152502500575,9.0,83.76542858624222,18.0,90.26644586011352,86.06578344045408,18.0,89.07853154687616,81.31412618750466,18.0,89.9144103151018,84.6576412604072,-0.6371013149716553,0.0,-2.6727867478292255,0.6879610485742038,0.0,3.0146083019880754,-0.24807277027070196,0.0,-1.053906842762764,89.87512777244801,84.50051108979204,,-0.735082503549819
2025-12-07,18.0,90.60112450168059,99.47142470351024,12.703302501831018,9.0,87.40449800672235,18.0,89.69135714656056,83.76542858624222,18.0,90.12363572605437,85.49454290421751,18.0,89.966943803024,84.86777521209599,1.0143311285093048,0.0,4.344357191145343,0.5298152607575934,0.0,2.2340082040611886,0.7049041257254363,0.0,2.989029449972902,89.8962671290699,84.58506851627959,,2.819429490442758
2025-12-08,18.0,90.60326786172715,100.09217384211152,12.750674376036551,9.0,87.4130714469086,18.0,90.60112450168059,87.40449800672235,18.0,90.44328974637882,86.7731589855153,18.0,89.1453868003987,81.5815472015948,0.002365710203200422,0.0,0.009808923318344043,0.1768822383583446,0.0,0.7374543797582955,1.63539708969207,0.0,7.148092240643122,89.94486316444751,84.77945265779005,,2.6336187891185574
2025-12-09,18.0,90.13452634650785,99.91029827940002,12.46897013879618,9.0,85.53810538603142,18.0,90.60326786172715,87.4130714469086,18.0,89.27438685054942,82.09754740219768,18.0,90.19584900800524,85.78339603202095,-0.5173560802847144,0.0,-2.144949296302867,0.9634784693602683,0.0,4.19081701305688,-0.06798834111749752,0.0,-0.2859418690977944,89.94281907573094,84.77127630292372,,0.7668290831076945
2025-12-10,18.0,89.54991988606317,97.10395608992555,12.656410232350243,9.0,83.19967954425267,18.0,90.13452634650785,85.53810538603142,18.0,89.53786579870247,83.15146319480985,18.0,89.95539835115417,84.82159340461666,-0.6485932573687236,0.0,-2.7337826004275922,0.013462558274279779,0.0,0.05798617076631096,-0.45075501028649656,0.0,-1.9121473616124152,89.92930312689457,84.71721250757827,,-1.5175329633255927
2025-12-11,18.0,89.7932756482641,98.98973503805155,12.701168797059385,9.0,84.17310259305641,18.0,89.54991988606317,83.19967954425267,18.0,90.6065895941958,87.42635837678318,18.0,90.80514649024144,88.22058596096574,0.27175430476158446,0.0,1.1699841323138616,-0.8976322247358892,0.0,-3.72113838907272,-1.1143320407352553,0.0,-4.587912587318543,89.89557409882865,84.58229639531461,,-0.40919380225820134
2025-12-12,18.0,90.1431933719777,98.4441881037703,12.420212575362417,9.0,85.57277348791078,18.0,89.7932756482641,84.17310259305641,18.0,90.26644586011352,86.06578344045408,18.0,89.53021741637302,83.12086966549208,0.38969257017005265,0.0,1.6628481685191376,-0.1365429722654854,0.0,-0.5728292160198545,0.6846581783153116,0.0,2.949805304355002,89.91600663068215,84.66402652272858,,0.9087469651822033
2025-12-13,18.0,89.90570258542625,99.14582809736835,12.516266689568091,9.0,84.62281034170502,18.0,90.1431933719777,85.57277348791078,18.0,89.69135714656056,83.76542858624222,18.0,89.09585233575024,81.38340934300098,-0.26345947782372425,0.0,-1.1101231238461184,0.23898115234830541,0.0,1.023550848999788,0.9089651520748365,0.0,3.9804193813645306,89.94300163900468,84.7720065560187,,-0.14919621431367602
2025-12-14,18.0,90.46947858911743,99.58039004921648,12.715303559777992,9.0,86.8779143564697,18.0,89.90570258542625,84.62281034170502,18.0,90.60112450168059,87.40449800672235,18.0,90.30903424696503,86.23613698786008,0.6270747989044256,0.0,2.664889059650255,-0.14530273579630437,0.0,-0.6024674499156224,0.1776614526888265,0.0,0.744209319928113,89.9483497837431,84.79339913497236,,2.084515221497341
2025-12-15,18.0,89.23511295994533,98.47648751916014,12.557354659746165,9.0,81.94045183978133,18.0,90.46947858911743,86.8779143564697,18.0,90.60326786172715,87.4130714469086,18.0,90.1732635091565,85.693054036626,-1.3644000699707615,0.0,-5.683219438751042,-1.5100502819278105,0.0,-6.2606421631702265,-1.0403865987570815,0.0,-4.37912061722151,89.91707809876938,84.66831239507754,,-2.7278605552962034
2025-12-16,18.0,89.25286823546688,97.92853125176624,12.42755207991664,9.0,82.01147294186752,18.0,89.23511295994533,81.94045183978133,18.0,90.13452634650785,85.53810538603142,18.0,89.49578348973442,82.98313395893771,0.01989718501227422,0.0,0.08667404254134592,-0.9781580341938878,0.0,-4.12287883657031,-0.2714264793216903,0.0,-1.170913860099565,89.90898092362713,84.63592369450853,,-2.6244507526410104
2025-12-17,18.0,90.09043555574122,98.16285905540578,12.582111031498407,9.0,85.36174222296486,18.0,89.25286823546688,82.01147294186752,18.0,89.54991988606317,83.19967954425267,18.0,89.23512552249795,81.94050208999181,0.9384206209089863,0.0,4.085122679691566,0.603591460903341,0.0,2.5986430363138746,0.9584903122343169,0.0,4.175273577425309,89.93749125806858,84.7499650322743,,0.6117771906905602
2025-12-18,18.0,89.75422779309655,98.50446647677788,12.505853784929004,9.0,84.01691117238619,18.0,90.09043555574122,85.36174222296486,18.0,89.7932756482641,84.17310259305641,18.0,90.76869836534215,88.07479346136859,-0.37318918547869506,0.0,-1.5754493940224101,-0.043486391253289014,0.0,-0.18555977605501095,-1.117643626619358,0.0,-4.6073139992797945,89.90367557232706,84.61470228930823,,-0.5977911169220391
2025-12-19,18.0,89.68647569265113,98.85854707948613,12.56714840166577,9.0,83.74590277060452,18.0,89.75422779309655,84.01691117238619,18.0,90.1431933719777,85.57277348791078,18.0,90.7070551953034,87.82822078121356,-0.07548624963005235,0.0,-0.3225641100106813,-0.5066579763176593,0.0,-2.134873795535386,-1.125137951457944,0.0,-4.6480709438238454,89.86965625557198,84.47862502228791,,-0.7327222516833984
2025-12-20,18.0,89.1159716404128,98.5352649687917,12.595953882803984,9.0,81.46388656165121,18.0,89.68647569265113,83.74590277060452,18.0,89.90570258542625,84.62281034170502,18.0,88.75627162064694,80.02508648258774,-0.6361093440591992,0.0,-2.7249287827300295,-0.8783991696890148,0.0,-3.7329459601946002,0.4052671582502221,0.0,1.7979363001082493,89.88164625623084,84.52658502492338,,-3.06269846327217
2025-12-21,18.0,90.0097729223991,98.42483456440276,12.524263993421753,9.0,85.03909168959636,18.0,89.1159716404128,81.46388656165121,18.0,90.46947858911743,86.8779143564697,18.0,89.77088848537176,84.083553941487,1.0029641887234542,0.0,4.38869943338569,-0.5081334322773801,0.0,-2.116559404647367,0.266104570265302,0.0,1.1364145582789087,89.88960907079841,84.55843628319369,,0.48065540640267557
2025-12-22,18.0,89.97362244599962,99.4845149040361,12.69638919221679,9.0,84.89448978399847,18.0,90.0097729223991,85.03909168959636,18.0,89.23511295994533,81.94045183978133,18.0,90.83209602739196,88.32838410956779,-0.040162834796431124,0.0,-0.17004168638784511,0.82759965394541,0.0,3.6051033133099875,-0.9451214041493072,0.0,-3.8876453590611537,89.86099328475201,84.44397313900804,,0.4505166449904294
2025-12-23,18.0,90.32673949097587,99.0354772952502,12.567576321501933,9.0,86.30695796390349,18.0,89.97362244599962,84.89448978399847,18.0,89.25286823546688,82.01147294186752,18.0,89.76196872111106,84.04787488444427,0.3924672980552435,0.0,1.663792530585706,1.2031784263514034,0.0,5.237663546270821,0.6291871467520194,0.0,2.6878527060501867,89.87981897708083,84.51927590832335,,1.7876820555801345
2025-12-24,18.0,90.03445306656049,99.21912331401381,12.520060708068781,9.0,85.13781226624194,18.0,90.32673949097587,86.30695796390349,18.0,90.09043555574122,85.36174222296486,18.0,89.75469388298667,84.0187755319467,-0.32358792763086397,0.0,-1.354636665737341,-0.06214032470305275,0.0,-0.2623305838088674,0.31169309533665146,0.0,1.3318888869901846,89.88914428319997,84.55657713279986,,0.5812351334420782
2025-12-25,18.0,89.93369796087975,98.67212078053493,12.672577176357489,9.0,84.734791843519,18.0,90.03445306656049,85.13781226624194,18.0,89.75422779309655,84.01691117238619,18.0,89.85862033618531,84.43448134474126,-0.11190727799084144,0.0,-0.47337418239338236,0.19995734150477507,0.0,0.8544478261761634,0.08355083175499711,0.0,0.3556728175442947,89.89164687068978,84.56658748275912,,0.1682043607598871
2025-12-26,18.0,90.58850031839516,99.73843566409074,12.774583682376086,9.0,87.35400127358068,18.0,89.93369796087975,84.734791843519,18.0,89.68647569265113,83.74590277060452,18.0,89.43955151311592,82.75820605246368,0.7280945545019568,0.0,3.0910672854411514,1.0057532295451255,0.0,4.308388092560667,1.2846093096863909,0.0,5.553280381891734,89.9299451641991,84.71978065679635,,2.634220616784333
2025-12-27,18.0,89.34376634827572,98.72408180038845,12.593268282434869,9.0,82.3750653931029,18.0,90.58850031839516,87.35400127358068,18.0,89.1159716404128,81.46388656165121,18.0,89.14761212788598,81.59044851154391,-1.3740529600827056,0.0,-5.699722746396518,0.2556160289449494,0.0,1.1185064571675118,0.2200330616913826,0.0,0.9616528599520668,89.93648363821208,84.74593455284831,,-2.3708691597454106
2025-12-28,18.0,90.26819460942379,98.6815070317219,12.505967504497516,9.0,86.07277843769515,18.0,89.34376634827572,82.3750653931029,18.0,90.0097729223991,85.03909168959636,18.0,90.52627365536738,87.1050946214695,1.0346869165382078,0.0,4.488874184131264,0.2871040317449669,0.0,1.2155430256379995,-0.285087450883148,0.0,-1.1851386974096823,89.9278810033473,84.71152401338917,,1.361254424305983
2025-12-29,18.0,89.16442641760233,97.74091611098915,12.436424600657121,9.0,81.6577056704093,18.0,90.26819460942379,86.07277843769515,18.0,89.97362244599962,84.89448978399847,18.0,89.07853154687616,81.31412618750466,-1.2227653345647238,0.0,-5.129464677943163,-0.8993702892011068,0.0,-3.8127140192781517,0.0964260066197431,0.0,0.4225335732101154,89.93074416570484,84.72297666281932,,-3.0652709924100208
2025-12-30,18.0,89.5808190599996,98.6313822596706,12.623613527600277,9.0,83.32327623999838,18.0,89.16442641760233,81.6577056704093,18.0,90.32673949097587,86.30695796390349,18.0,90.12363572605437,85.49454290421751,0.46699413558395353,0.0,2.0396979757326683,-0.8258024536032194,0.0,-3.4570581495329544,-0.6023022281355317,0.0,-2.539655269754093,89.91265027683635,84.65060110734535,,-1.3273248673469737
2025-12-31,18.0,89.39367143368834,99.53383040757235,12.519268184772757,9.0,82.57468573475337,18.0,89.5808190599996,83.32327623999838,18.0,90.03445306656049,85.13781226624194,18.0,90.44328974637882,86.7731589855153,-0.20891484167600005,0.0,-0.8984170318613205,-0.7117071421519405,0.0,-3.010561891669461,-1.1605264643002489,0.0,-4.83844693433687,89.87766299974666,84.51065199898662,,-1.9359662642332438
2026-01-01,18.0,90.39097126772596,98.99847353841515,12.547366692861889,9.0,86.56388507090384,18.0,89.39367143368834,82.57468573475337,18.0,89.93369796087975,84.734791843519,18.0,89.27438685054942,82.09754740219768,1.1156268872762443,0.0,4.831019701321759,0.5084560261773285,0.0,2.1586094537916045,1.2507332243522074,0.0,5.440281482253639,89.9148824803192,84.65952992127683,,1.9043551496270084
2026-01-02,18.0,89.9672948832023,99.984091314521,12.641253077560867,9.0,84.86917953280921,18.0,90.39097126772596,86.56388507090384,18.0,90.58850031839516,87.35400127358068,18.0,89.53786579870247,83.15146319480985,-0.4687153800668753,0.0,-1.957751245460504,-0.6857442534201175,0.0,-2.844542556201113,0.4796061204599855,0.0,2.065768023798986,89.92919678313586,84.71678713254347,,0.15239240026573952
2026-01-03,18.0,89.99324837770351,99.99478486731145,12.527574046979346,9.0,84.97299351081405,18.0,89.9672948832023,84.86917953280921,18.0,89.34376634827572,82.3750653931029,18.0,90.6065895941958,87.42635837678318,0.02884769908320095,0.0,0.1223223537405671,0.7269472241588915,0.0,3.153779733361728,-0.6769278252710897,0.0,-2.8062073172438695,89.90875207591945,84.63500830367784,,0.3379852071362137
2026-01-04,18.0,89.44663350613527,98.34264128139802,12.70198117569816,9.0,82.7865340245411,18.0,89.99324837770351,84.97299351081405,18.0,90.26819460942379,86.07277843769515,18.0,90.26644586011352,86.06578344045408,-0.6073954229033784,0.0,-2.573122819304574,-0.9101335269230515,0.0,-3.8179834237985433,-0.9082138397790929,0.0,-3.8101662296280425,89.88142499745352,84.52569998981406,,-1.73916596527296
2026-01-05,18.0,89.85015325203355,98.68609231413696,12.733505601526524,9.0,84.40061300813421,18.0,89.44663350613527,82.7865340245411,18.0,89.16442641760233,81.6577056704093,18.0,89.69135714656056,83.76542858624222,0.4511290476578944,0.0,1.9496878358437497,0.7690587625378997,0.0,3.3590306208160836,0.17704727693383937,0.0,0.7582894669225348,89.88671820096927,84.54687280387712,,-0.14625979574290682
2026-01-06,18.0,89.61826734834544,98.23406148384764,12.60696717140392,9.0,83.47306939338178,18.0,89.85015325203355,84.40061300813421,18.0,89.5808190599996,83.32327623999838,18.0,90.60112450168059,87.40449800672235,-0.2580806991365536,0.0,-1.0989773435212458,0.04180391376056303,0.0,0.17977348004409865,-1.0848178306185563,0.0,-4.497970588468114,89.85395629585811,84.41582518343245,,-0.9427557900506685
2026-01-07,18.0,90.1917275074271,99.17679899300349,12.762942521516774,9.0,85.76691002970843,18.0,89.61826734834544,83.47306939338178,18.0,89.39367143368834,82.57468573475337,18.0,90.60326786172715,87.4130714469086,0.6398920399260044,0.0,2.7480008258909505,0.8927433686743314,0.0,3.86586308691399,-0.454222418255501,0.0,-1.8831982333443076,89.84023828404811,84.36095313619244,,1.4059568935159916
2026-01-08,18.0,89.5044544323342,97.75154015928786,12.537102755539127,9.0,83.01781772933677,18.0,90.1917275074271,85.76691002970843,18.0,90.39097126772596,86.56388507090384,18.0,90.13452634650785,85.53810538603142,-0.7620134285999836,0.0,-3.2053064514267926,-0.9807581697136691,0.0,-4.096474342230028,-0.6990350309840743,0.0,-2.946391722520214,89.81923588690898,84.27694354763595,,-1.2591258182991822
2026-01-09,18.0,90.66489718260254,99.6932673922025,12.76962935500186,9.0,87.65958873041015,18.0,89.5044544323342,83.01781772933677,18.0,89.9672948832023,84.86917953280921,18.0,89.54991988606317,83.19967954425267,1.2965195504829774,0.0,5.591294890702803,0.775395437092885,0.0,3.287894631433552,1.245090222255918,0.0,5.36048841845036,89.85640179679363,84.42560718717453,,3.2339815432356147
2026-01-10,18.0,89.16220977518795,98.82687088963218,12.63048139805652,9.0,81.64883910075181,18.0,90.66489718260254,87.65958873041015,18.0,89.99324837770351,84.97299351081405,18.0,89.7932756482641,84.17310259305641,-1.6574081635896243,0.0,-6.856922005582189,-0.9234455000753816,0.0,-3.9120128322173153,-0.7027985876672416,0.0,-2.9988956264430544,89.8353662676911,84.34146507076439,,-2.692625970012571
2026-01-11,18.0,89.59674008377172,98.25087156091054,12.568093479907473,9.0,83.38696033508688,18.0,89.16220977518795,81.64883910075181,18.0,89.44663350613527,82.7865340245411,18.0,90.1431933719777,85.57277348791078,0.48734807008417036,0.0,2.1287764204342086,0.16781691132752297,0.0,0.7252705015622363,-0.6062058240504431,0.0,-2.5543324865270334,89.81715115808423,84.26860463233692,,-0.881644297250034
2026-01-12,18.0,90.83860025498305,99.80209812848683,12.6918853185462,9.0,88.3544010199322,18.0,89.59674008377172,83.38696033508688,18.0,89.85015325203355,84.40061300813421,18.0,89.90570258542625,84.62281034170502,1.386055084203064,0.0,5.957095287900982,1.1001060846016264,0.0,4.684548927881527,1.0376401526592582,0.0,4.409674723823387,89.84824774706946,84.39299098827783,,3.961410031654367
2026-01-13,18.0,89.78243062601898,97.91010345148726,12.399078091824947,9.0,84.12972250407593,18.0,90.83860025498305,88.3544010199322,18.0,89.61826734834544,83.47306939338178,18.0,90.46947858911743,86.8779143564697,-1.1626881369807718,0.0,-4.7815145222966375,0.1831805975844647,0.0,0.7866646278448908,-0.759425138525216,0.0,-3.1632801877789496,89.82534614829952,84.30138459319804,,-0.17166208912210834
2026-01-14,18.0,89.3425606677978,98.4638477786431,12.499645140919544,9.0,82.37024267119118,18.0,89.78243062601898,84.12972250407593,18.0,90.1917275074271,85.76691002970843,18.0,89.23511295994533,81.94045183978133,-0.4899287701993993,0.0,-2.091389084041617,-0.9415130002464744,0.0,-3.96034712844463,0.12040967315265494,0.0,0.5245160622865619,89.82892773856126,84.31571095424503,,-1.9454682830538559
2026-01-15,18.0,90.10953578126883,99.2527302018714,12.697677327833869,9.0,85.43814312507534,18.0,89.3425606677978,82.37024267119118,18.0,89.5044544323342,83.01781772933677,18.0,89.25286823546688,82.01147294186752,0.8584655596819868,0.0,3.7245252100697623,0.6760348999077737,0.0,2.9154288343612667,0.9598207460872699,0.0,4.178281477320556,89.85748332342133,84.4299332936853,,1.0082098313900474
2026-01-16,18.0,89.76230387889272,98.77038544666489,12.661285885801744,9.0,84.04921551557092,18.0,90.10953578126883,85.43814312507534,18.0,90.66489718260254,87.65958873041015,18.0,90.09043555574122,85.36174222296486,-0.3853442361738235,0.0,-1.6256528509416834,-0.9955267493349296,0.0,-4.118628968181259,-0.36422476462052433,0.0,-1.5376053407691992,89.8465456008597,84.38618240343882,,-0.3369668878679022
2026-01-17,18.0,89.58206487219084,98.43185783429885,12.59192558867856,9.0,83.3282594887634,18.0,89.76230387889272,84.04921551557092,18.0,89.16220977518795,81.64883910075181,18.0,89.75422779309655,84.01691117238619,-0.2007958785740005,0.0,-0.8577784127847821,0.47088906618790727,0.0,2.0568821388130543,-0.191815945765339,0.0,-0.8196584163988274,89.84080683682951,84.36322734731806,,-1.0349678585546656
2026-01-18,18.0,89.45206459460064,98.25089209467448,12.469159133747867,9.0,82.80825837840257,18.0,89.58206487219084,83.3282594887634,18.0,89.59674008377172,83.38696033508688,18.0,89.68647569265113,83.74590277060452,-0.14511864375494898,0.0,-0.6240393277756384,-0.16147405478793564,0.0,-0.6939957450887047,-0.26136727554531003,0.0,-1.1196301683800924,89.83299313356116,84.33197253424466,,-1.523714155842086
2026-01-19,18.0,91.38418680281298,100.77355559994461,12.596103995499059,9.0,90.53674721125189,18.0,89.45206459460064,82.80825837840257,18.0,90.83860025498305,88.3544010199322,18.0,89.1159716404128,81.46388656165121,2.1599526148097015,0.0,9.332992849013966,0.6006109146315275,0.0,2.469991495757373,2.5452397821038586,0.0,11.137279391567478,89.90860030564117,84.63440122256469,,5.902345988687202
2026-01-20,18.0,89.87422404990794,98.84723815410442,12.532869857186638,9.0,84.49689619963172,18.0,91.38418680281298,90.53674721125189,18.0,89.78243062601898,84.12972250407593,18.0,90.0097729223991,85.03909168959636,-1.6523238929326056,0.0,-6.671159719850794,0.10223985166020189,0.0,0.43643754505193755,-0.15059350567190322,0.0,-0.6375838207958839,89.90408200989147,84.61632803956587,,-0.11943183993415118
2026-01-21,18.0,89.03721631983356,98.09842388759459,12.434775797671303,9.0,81.14886527933425,18.0,89.87422404990794,84.49689619963172,18.0,89.3425606677978,82.37024267119118,18.0,89.97362244599962,84.89448978399847,-0.9313101046742545,0.0,-3.962312310723748,-0.3417680730011696,0.0,-1.482789600040968,-1.040756280239885,0.0,-4.412093781580417,89.87286847235261,84.4914738894104,,-3.342608610076155
2026-01-22,18.0,90.74685487950276,99.92903177618032,12.673266786411386,9.0,87.98741951801107,18.0,89.03721631983356,81.14886527933425,18.0,90.10953578126883,85.43814312507534,18.0,90.32673949097587,86.30695796390349,1.9201392747140167,0.0,8.427171735719096,0.7072715364786264,0.0,2.9837684899164607,0.4651063360577412,0.0,1.9470754082311803,89.88687231863682,84.54748927454732,,3.439930243463749
